"Restaurant";"Review_Date";"User_Name";"User_Reviews";"User_Restaurant_Reviews";"User_Helpful_Votes"
"Amsterdam bar and bagel";"8/4/2015";"515belka7";4;0;0
"Amsterdam bar and bagel";"5/16/2015";"Frank T";15;0;10
"Amsterdam bar and bagel";"5/4/2015";"_eNWu";10;4;8
"Amsterdam bar and bagel";"4/16/2015";"Marek D";91;55;28
"Amsterdam bar and bagel";"3/29/2015";"justynaLC";4;3;2
"Amsterdam bar and bagel";"3/25/2015";"Edyta S";96;70;18
"Amsterdam bar and bagel";"3/1/2015";"GosiaKJ";37;25;13
"Amsterdam bar and bagel";"2/10/2015";"Piotr G";36;18;18
"Amsterdam bar and bagel";"8/8/2014";"CenereGri...";35;26;15
"Amsterdam bar and bagel";"7/12/2014";"Tonia U";6;4;0
"Amsterdam bar and bagel";"4/19/2014";"viaggio51";111;76;89
"Amsterdam bar and bagel";"1/10/2014";"Frida P";1;0;0
"Dominikanska Restaurant";"10/29/2015";"jneagle";2;0;0
"Dominikanska Restaurant";"10/29/2015";"Daniel W";3;0;0
"Dominikanska Restaurant";"10/22/2015";"mark7557";60;39;67
"Dominikanska Restaurant";"10/14/2015";"Albia-Newton";651;193;367
"Dominikanska Restaurant";"9/11/2015";"radar20152015";9;9;3
"Dominikanska Restaurant";"8/11/2015";"Geir P";13;6;7
"Dominikanska Restaurant";"8/4/2015";"hemingwayaway";137;66;242
"Dominikanska Restaurant";"7/20/2015";"Emmet W";5;0;0
"Dominikanska Restaurant";"11/16/2015";"Maciej B";1;0;0
"Dominikanska Restaurant";"11/12/2015";"GeirPaaEg";108;53;77
"Dominikanska Restaurant";"10/29/2015";"Roxing75";43;27;12
"Dominikanska Restaurant";"10/9/2015";"Ewa K";7;3;8
"Dominikanska Restaurant";"10/6/2015";"confident...";86;39;54
"Dominikanska Restaurant";"9/15/2015";"rafeta54";4;0;0
"Dominikanska Restaurant";"9/13/2015";"Geir S";5;5;2
"Dominikanska Restaurant";"9/12/2015";"Jurgen T";1;0;0
"Dominikanska Restaurant";"8/5/2015";"Danuta M";4;4;0
"Slowianskie Smaki";"10/13/2015";"Gregg M";13;10;2
"Slowianskie Smaki";"11/12/2015";"Ciolcik";7;7;2
"Slowianskie Smaki";"11/5/2015";"Merja K";38;15;1
"Slowianskie Smaki";"10/29/2015";"justanick...";1;0;1
"Slowianskie Smaki";"8/27/2015";"Peter S";61;49;4
"Slowianskie Smaki";"7/9/2015";"Oleksii T";1;0;0
"La Pampa Steak House";"11/15/2015";"ashka1";54;37;30
"La Pampa Steak House";"11/5/2015";"Adventurer62";68;34;18
"La Pampa Steak House";"11/5/2015";"Rune S";13;11;0
"La Pampa Steak House";"10/29/2015";"JulesG1304";7;3;3
"La Pampa Steak House";"10/29/2015";"Natalia L";29;21;2
"La Pampa Steak House";"10/29/2015";"Rune H";83;25;42
"La Pampa Steak House";"10/9/2015";"yvonnee1968";24;13;30
"La Pampa Steak House";"10/6/2015";"Paivi2012";4;0;1
"La Pampa Steak House";"9/30/2015";"Mette B";35;15;9
"La Pampa Steak House";"9/23/2015";"MarkLomma";7;7;3
"La Pampa Steak House";"9/22/2015";"renateeik";19;9;5
"La Pampa Steak House";"9/19/2015";"Thor U";4;0;1
"La Pampa Steak House";"9/17/2015";"Sharon F";23;11;3
"La Pampa Steak House";"9/12/2015";"Tiia R";3;3;1
"La Pampa Steak House";"8/16/2015";"Roman V";3;3;2
"La Pampa Steak House";"8/9/2015";"normanjones";50;26;35
"La Pampa Steak House";"8/4/2015";"ntothea";11;8;1
"La Pampa Steak House";"8/3/2015";"Tonje O";7;6;0
"La Pampa Steak House";"7/31/2015";"Joakim E";2;0;2
"La Pampa Steak House";"7/27/2015";"Terryball";37;9;14
"La Pampa Steak House";"7/26/2015";"Emilie M";23;12;12
"La Pampa Steak House";"7/21/2015";"Ronny S";4;3;1
"La Pampa Steak House";"7/17/2015";"Babeski";45;37;31
"La Pampa Steak House";"7/16/2015";"Christian E";4;4;5
"La Pampa Steak House";"7/13/2015";"Gudrun M";9;6;3
"La Pampa Steak House";"7/7/2015";"irumley";53;23;20
"La Pampa Steak House";"6/30/2015";"Prehab26";12;9;17
"La Pampa Steak House";"6/25/2015";"Tiia R";3;3;1
"La Pampa Steak House";"6/21/2015";"Tuukka M";6;3;1
"La Pampa Steak House";"6/19/2015";"Sari H";7;4;3
"La Pampa Steak House";"6/18/2015";"mkks1";51;24;57
"La Pampa Steak House";"6/4/2015";"Mex31";27;21;26
"La Pampa Steak House";"5/23/2015";"Charlie H";2;0;1
"La Pampa Steak House";"5/5/2015";"Adam M";24;10;12
"La Pampa Steak House";"4/19/2015";"Riitta M";4;3;2
"La Pampa Steak House";"4/18/2015";"MARK J";47;12;47
"La Pampa Steak House";"4/18/2015";"marcin g";7;7;0
"La Pampa Steak House";"4/15/2015";"Adrian S";8;6;5
"La Pampa Steak House";"4/10/2015";"Gwen_BE";143;58;51
"La Pampa Steak House";"4/6/2015";"Katukas10";5;5;5
"La Pampa Steak House";"3/26/2015";"MatsRabe";90;49;16
"La Pampa Steak House";"3/25/2015";"Kimmen1";210;96;126
"La Pampa Steak House";"3/19/2015";"BasiaStr";12;5;11
"La Pampa Steak House";"3/18/2015";"jem57";26;16;16
"La Pampa Steak House";"3/8/2015";"NiallF91";16;12;9
"La Pampa Steak House";"3/8/2015";"Simon R";20;12;10
"La Pampa Steak House";"2/21/2015";"hesy";90;42;51
"La Pampa Steak House";"2/17/2015";"Robert C";80;56;17
"La Pampa Steak House";"2/16/2015";"Deborah_Martin2013";23;3;9
"La Pampa Steak House";"2/13/2015";"RhianJay";26;18;40
"La Pampa Steak House";"1/18/2015";"Thorbjorn66";1;0;0
"La Pampa Steak House";"1/15/2015";"karinae1";15;5;7
"La Pampa Steak House";"1/1/2015";"Vidar J";15;12;2
"La Pampa Steak House";"12/30/2014";"Kjetil B";6;5;2
"La Pampa Steak House";"12/29/2014";"Hesam A";35;24;6
"La Pampa Steak House";"12/8/2014";"GHMShrewsbury";156;105;76
"La Pampa Steak House";"12/3/2014";"Gabriel K";18;14;3
"La Pampa Steak House";"11/26/2014";"mkks1";51;24;57
"La Pampa Steak House";"11/19/2014";"Timo A";5;3;1
"La Pampa Steak House";"11/18/2014";"Esther F";2;0;1
"La Pampa Steak House";"11/17/2014";"Gabbipower";7;3;2
"La Pampa Steak House";"11/2/2014";"IvarE35";35;18;8
"La Pampa Steak House";"10/28/2014";"mariaa1972";55;45;44
"La Pampa Steak House";"10/27/2014";"Sasanf";177;50;126
"La Pampa Steak House";"10/24/2014";"S_PWilmington_Kent";28;7;19
"La Pampa Steak House";"10/18/2014";"KorsGeorge";39;21;67
"La Pampa Steak House";"9/21/2014";"reisemye";30;17;25
"La Pampa Steak House";"9/21/2014";"LiverpoolBloggy";34;8;13
"La Pampa Steak House";"9/13/2014";"Katrine68";9;5;2
"La Pampa Steak House";"9/11/2014";"Besart R";10;8;7
"La Pampa Steak House";"9/4/2014";"Anthony S";4;0;4
"La Pampa Steak House";"9/3/2014";"David C";77;24;38
"La Pampa Steak House";"8/31/2014";"Agnes L";18;12;9
"La Pampa Steak House";"8/13/2014";"Randi L";17;6;2
"La Pampa Steak House";"7/7/2014";"helsle";25;22;2
"La Pampa Steak House";"4/21/2014";"Heta77";15;10;8
"La Pampa Steak House";"4/12/2014";"Daria k";24;12;7
"La Pampa Steak House";"4/3/2014";"Jouni V";80;64;46
"La Pampa Steak House";"2/10/2014";"Natalie S";1;0;0
"La Pampa Steak House";"2/8/2014";"Dilan T";5;5;0
"La Pampa Steak House";"1/24/2014";"AlanT88OWN";162;58;52
"La Pampa Steak House";"1/1/2014";"tetera";8;3;5
"La Pampa Steak House";"11/17/2015";"Terje1";119;43;19
"La Pampa Steak House";"11/12/2015";"jasiek111...";95;56;22
"La Pampa Steak House";"11/12/2015";"stomper71";2;0;0
"La Pampa Steak House";"11/12/2015";"Kristin B";1;0;0
"La Pampa Steak House";"11/12/2015";"martinegs";4;3;0
"La Pampa Steak House";"11/5/2015";"Mauro I";11;8;2
"La Pampa Steak House";"11/5/2015";"Lene85_No...";4;0;2
"La Pampa Steak House";"10/29/2015";"434aghad";32;15;8
"La Pampa Steak House";"10/29/2015";"Harsko";62;19;13
"La Pampa Steak House";"10/29/2015";"Nora B";6;4;1
"La Pampa Steak House";"10/29/2015";"Nils H";6;4;1
"La Pampa Steak House";"10/29/2015";"Mariusz M";66;43;31
"La Pampa Steak House";"10/22/2015";"Merete P";12;8;0
"La Pampa Steak House";"10/22/2015";"Zaxaar";20;10;5
"La Pampa Steak House";"10/11/2015";"Monika H";11;7;0
"La Pampa Steak House";"10/8/2015";"Maciej B";61;39;8
"La Pampa Steak House";"10/4/2015";"Anna H";1;0;0
"La Pampa Steak House";"9/25/2015";"Duppsko";12;9;9
"La Pampa Steak House";"9/23/2015";"Renate D";3;0;0
"La Pampa Steak House";"9/23/2015";"Paclafe";136;54;95
"La Pampa Steak House";"9/15/2015";"Petter Th...";11;7;1
"La Pampa Steak House";"9/14/2015";"J0stein";44;14;6
"La Pampa Steak House";"9/9/2015";"Roxing75";43;27;12
"La Pampa Steak House";"9/6/2015";"Marceli M";2;0;0
"La Pampa Steak House";"8/31/2015";"andalucia...";15;5;7
"La Pampa Steak House";"8/30/2015";"Carina N";1;0;0
"La Pampa Steak House";"8/22/2015";"Margareth...";1;0;1
"La Pampa Steak House";"8/20/2015";"Ashild T";3;0;0
"La Pampa Steak House";"8/17/2015";"Edyta x";2;0;0
"La Pampa Steak House";"8/9/2015";"Geirmund...";3;0;0
"La Pampa Steak House";"8/5/2015";"thomasnor...";20;13;0
"La Pampa Steak House";"7/30/2015";"Hege2";2;0;0
"La Pampa Steak House";"7/27/2015";"Christina...";11;8;3
"La Pampa Steak House";"7/26/2015";"MikolakKe...";22;13;2
"La Pampa Steak House";"7/20/2015";"tranquy";37;20;27
"La Pampa Steak House";"7/20/2015";"Roxing75";43;27;12
"La Pampa Steak House";"7/17/2015";"ElluJ";41;20;12
"La Pampa Steak House";"7/17/2015";"Simen S";1;0;0
"La Pampa Steak House";"7/14/2015";"mn_makaro...";146;139;27
"La Pampa Steak House";"7/6/2015";"Espen H";4;0;1
"La Pampa Steak House";"7/5/2015";"Janus A";46;24;4
"La Pampa Steak House";"7/3/2015";"Annekatt";9;6;2
"La Pampa Steak House";"6/27/2015";"Marcos M";2;0;0
"La Pampa Steak House";"6/25/2015";"Kine L";10;8;1
"La Pampa Steak House";"6/25/2015";"TrineIS";30;10;12
"La Pampa Steak House";"6/23/2015";"Kjetil S";8;6;4
"La Pampa Steak House";"6/23/2015";"Anne-Mali...";6;4;1
"La Pampa Steak House";"6/19/2015";"Krystian...";47;22;12
"La Pampa Steak House";"6/18/2015";"Marek L";1;0;0
"La Pampa Steak House";"6/18/2015";"Gian D";43;41;24
"La Pampa Steak House";"6/15/2015";"Svietik";43;14;24
"La Pampa Steak House";"6/13/2015";"idamaris";7;5;3
"La Pampa Steak House";"6/9/2015";"Lars L";1;0;0
"La Pampa Steak House";"6/9/2015";"Tormod M";2;0;1
"La Pampa Steak House";"6/6/2015";"GabrysiaN...";1;0;1
"La Pampa Steak House";"5/24/2015";"RoelFen";2;0;1
"La Pampa Steak House";"5/20/2015";"Monica H";1;0;0
"La Pampa Steak House";"5/20/2015";"z z";17;12;6
"La Pampa Steak House";"5/15/2015";"Elin P";3;0;0
"La Pampa Steak House";"5/15/2015";"dita06";2;0;1
"La Pampa Steak House";"5/12/2015";"apax";153;142;113
"La Pampa Steak House";"5/8/2015";"Christian...";3;3;1
"La Pampa Steak House";"4/28/2015";"Dunkfarth";11;9;4
"La Pampa Steak House";"4/17/2015";"Christer...";5;0;0
"La Pampa Steak House";"4/12/2015";"Schabe";6;4;2
"La Pampa Steak House";"3/31/2015";"Kristin E";1;0;0
"La Pampa Steak House";"3/5/2015";"Renata R";2;0;0
"La Pampa Steak House";"2/22/2015";"Micha M";12;8;5
"La Pampa Steak House";"2/8/2015";"Thax2014";155;75;12
"La Pampa Steak House";"2/7/2015";"Karolinen...";3;3;1
"La Pampa Steak House";"2/4/2015";"Anna Z";21;3;30
"La Pampa Steak House";"1/31/2015";"Morten T";3;0;2
"La Pampa Steak House";"1/25/2015";"Jon-Even...";10;4;3
"La Pampa Steak House";"1/2/2015";"Hanna R";7;4;5
"La Pampa Steak House";"12/21/2014";"RexRodney";29;20;7
"La Pampa Steak House";"12/7/2014";"Wojciech...";302;177;160
"La Pampa Steak House";"11/29/2014";"akoloskov";198;88;75
"La Pampa Steak House";"11/17/2014";"Bjornpaal";1;0;0
"La Pampa Steak House";"11/11/2014";"Liv N";3;0;2
"La Pampa Steak House";"11/9/2014";"MagdaMare...";10;6;50
"La Pampa Steak House";"11/6/2014";"Lisbeth W";6;0;3
"La Pampa Steak House";"11/2/2014";"Jon Morte...";171;99;21
"La Pampa Steak House";"11/1/2014";"haraldno";1;0;0
"La Pampa Steak House";"10/28/2014";"62JPJ";61;36;22
"La Pampa Steak House";"10/25/2014";"Are G";18;11;7
"La Pampa Steak House";"10/20/2014";"adam19630...";44;21;29
"La Pampa Steak House";"10/20/2014";"macdean69";26;17;14
"La Pampa Steak House";"10/19/2014";"Travel_20...";16;8;20
"La Pampa Steak House";"10/7/2014";"Julia H";1;0;0
"La Pampa Steak House";"10/5/2014";"Teddie H";9;5;0
"La Pampa Steak House";"9/6/2014";"Chriso-No...";8;6;1
"La Pampa Steak House";"9/2/2014";"ViennaLVa...";80;30;51
"La Pampa Steak House";"8/20/2014";"Mona M";9;5;7
"La Pampa Steak House";"8/17/2014";"Kyjanka";113;50;107
"La Pampa Steak House";"8/10/2014";"D K";35;14;6
"La Pampa Steak House";"8/2/2014";"Stehell";53;29;7
"La Pampa Steak House";"7/31/2014";"Kari Anne...";1;0;1
"La Pampa Steak House";"7/31/2014";"agakonkol";6;3;5
"La Pampa Steak House";"7/27/2014";"Ann O";3;0;1
"La Pampa Steak House";"7/25/2014";"abtbStock...";40;20;12
"La Pampa Steak House";"7/20/2014";"jjg j";86;59;12
"La Pampa Steak House";"7/15/2014";"HeidiKatr...";6;6;2
"La Pampa Steak House";"7/12/2014";"Elin A";6;4;2
"La Pampa Steak House";"7/10/2014";"Szymon S";4;0;1
"La Pampa Steak House";"7/1/2014";"NinaPiace...";44;16;25
"La Pampa Steak House";"6/17/2014";"USajewicz...";23;15;20
"La Pampa Steak House";"6/13/2014";"PaolaGian...";93;74;60
"La Pampa Steak House";"5/18/2014";"Gry-Wench...";43;29;12
"La Pampa Steak House";"5/5/2014";"Krisvenas";3;3;4
"La Pampa Steak House";"4/28/2014";"Kai B";1;0;0
"La Pampa Steak House";"4/17/2014";"Hakon A";1;0;0
"La Pampa Steak House";"4/16/2014";"VidarMe";14;6;9
"La Pampa Steak House";"4/13/2014";"DarkMike7...";27;10;7
"La Pampa Steak House";"4/12/2014";"hildeskov...";85;46;18
"La Pampa Steak House";"3/21/2014";"Totraveli...";6;0;1
"La Pampa Steak House";"3/1/2014";"Maciej B";4;3;2
"Pod Lososiem Restaurant";"11/12/2015";"stevenbaz1968";1;0;0
"Pod Lososiem Restaurant";"11/5/2015";"Mirela M. M";1;0;0
"Pod Lososiem Restaurant";"10/22/2015";"Benedikt B";9;8;2
"Pod Lososiem Restaurant";"10/6/2015";"jojimbo";182;95;101
"Pod Lososiem Restaurant";"10/5/2015";"2013AARP";13;4;2
"Pod Lososiem Restaurant";"9/22/2015";"MarkLomma";7;7;3
"Pod Lososiem Restaurant";"9/3/2015";"Norwegianlight72";4;3;1
"Pod Lososiem Restaurant";"8/18/2015";"Tubooh";12;3;9
"Pod Lososiem Restaurant";"8/15/2015";"EirinLZ";17;14;10
"Pod Lososiem Restaurant";"8/4/2015";"Minna T";7;4;4
"Pod Lososiem Restaurant";"7/24/2015";"818larsb";5;4;1
"Pod Lososiem Restaurant";"7/11/2015";"tombat";34;12;20
"Pod Lososiem Restaurant";"7/8/2015";"Jesper W";5;3;0
"Pod Lososiem Restaurant";"7/2/2015";"Dave T";17;14;0
"Pod Lososiem Restaurant";"6/26/2015";"thomasvaer";25;19;4
"Pod Lososiem Restaurant";"6/22/2015";"banjokatt";16;3;11
"Pod Lososiem Restaurant";"6/21/2015";"Anne V";7;5;1
"Pod Lososiem Restaurant";"5/28/2015";"TomekJD";37;23;6
"Pod Lososiem Restaurant";"5/14/2015";"MargosiaPL";17;3;18
"Pod Lososiem Restaurant";"5/2/2015";"Frode B";1;0;0
"Pod Lososiem Restaurant";"4/19/2015";"Elivth";16;4;16
"Pod Lososiem Restaurant";"3/11/2015";"WillBill55";166;45;67
"Pod Lososiem Restaurant";"2/27/2015";"Celine B";1;0;0
"Pod Lososiem Restaurant";"2/17/2015";"Malin369";10;7;3
"Pod Lososiem Restaurant";"1/31/2015";"sfcarl";29;14;10
"Pod Lososiem Restaurant";"12/29/2014";"Hahhyn";2;0;0
"Pod Lososiem Restaurant";"12/14/2014";"Susanne S";7;7;2
"Pod Lososiem Restaurant";"11/18/2014";"william2905";21;15;11
"Pod Lososiem Restaurant";"11/17/2014";"Debby S";3;0;1
"Pod Lososiem Restaurant";"11/15/2014";"Wojtek M";5;0;4
"Pod Lososiem Restaurant";"10/31/2014";"IvarE35";35;18;8
"Pod Lososiem Restaurant";"10/26/2014";"sarah j";19;18;18
"Pod Lososiem Restaurant";"10/24/2014";"S_PWilmington_Kent";28;7;19
"Pod Lososiem Restaurant";"10/15/2014";"Warren H";21;8;15
"Pod Lososiem Restaurant";"9/15/2014";"Valery S";75;59;28
"Pod Lososiem Restaurant";"9/14/2014";"BethanyLincs";25;14;11
"Pod Lososiem Restaurant";"8/25/2014";"Robert K";16;4;11
"Pod Lososiem Restaurant";"8/25/2014";"Jilllian";650;466;347
"Pod Lososiem Restaurant";"7/23/2014";"Jim T";33;9;14
"Pod Lososiem Restaurant";"6/29/2014";"Rick049";418;175;435
"Pod Lososiem Restaurant";"5/28/2014";"Stian E";4;4;1
"Pod Lososiem Restaurant";"5/28/2014";"n_wiedenhof";202;96;97
"Pod Lososiem Restaurant";"4/12/2014";"EileenD3";7;6;5
"Pod Lososiem Restaurant";"4/6/2014";"m_oto_res";20;17;5
"Pod Lososiem Restaurant";"4/3/2014";"Jouni V";80;64;46
"Pod Lososiem Restaurant";"3/10/2014";"Stia1";2;0;1
"Pod Lososiem Restaurant";"11/21/2012";"janeigi";18;13;17
"Pod Lososiem Restaurant";"10/12/2012";"Marco H";254;179;146
"Pod Lososiem Restaurant";"10/10/2012";"Rita P";61;33;40
"Pod Lososiem Restaurant";"10/7/2012";"julie60";173;94;86
"Pod Lososiem Restaurant";"8/4/2012";"Late-Day-Traveller";199;100;76
"Pod Lososiem Restaurant";"5/7/2012";"Ptctrvler";8;0;4
"Pod Lososiem Restaurant";"5/6/2012";"natoshka";4;3;0
"Pod Lososiem Restaurant";"4/24/2012";"MarkMonkey";22;5;6
"Pod Lososiem Restaurant";"4/16/2012";"FinnFlying";79;45;56
"Pod Lososiem Restaurant";"2/26/2012";"Anna_France-Poland";16;9;8
"Pod Lososiem Restaurant";"2/17/2012";"tmsglc";125;61;56
"Pod Lososiem Restaurant";"12/7/2011";"BulldogGdansk";81;34;26
"Pod Lososiem Restaurant";"11/2/2011";"PedroJK";34;16;35
"Pod Lososiem Restaurant";"9/29/2011";"Edward T";102;19;101
"Pod Lososiem Restaurant";"8/22/2011";"Marek17";15;7;24
"Pod Lososiem Restaurant";"8/7/2011";"FinlandTimo";163;131;77
"Pod Lososiem Restaurant";"7/27/2011";"beatawilkins";3;0;2
"Pod Lososiem Restaurant";"7/24/2011";"GoonGloop";138;123;66
"Pod Lososiem Restaurant";"7/21/2011";"Gresk";66;27;57
"Pod Lososiem Restaurant";"3/28/2011";"JenniferManchester";26;11;13
"Pod Lososiem Restaurant";"11/30/2010";"justys-a";1;0;0
"Pod Lososiem Restaurant";"10/29/2015";"Arne G";19;13;1
"Pod Lososiem Restaurant";"10/29/2015";"figgeVell...";74;34;20
"Pod Lososiem Restaurant";"10/29/2015";"Anna K";6;6;0
"Pod Lososiem Restaurant";"10/22/2015";"mariuszon";102;42;5
"Pod Lososiem Restaurant";"10/15/2015";"Trude B";33;27;6
"Pod Lososiem Restaurant";"10/10/2015";"Sol G";8;3;4
"Pod Lososiem Restaurant";"10/1/2015";"DDM66";59;29;4
"Pod Lososiem Restaurant";"9/30/2015";"joergense...";11;6;7
"Pod Lososiem Restaurant";"9/22/2015";"AstridLan...";15;4;10
"Pod Lososiem Restaurant";"9/16/2015";"Dieter K";46;18;35
"Pod Lososiem Restaurant";"9/16/2015";"especiall...";234;61;77
"Pod Lososiem Restaurant";"9/15/2015";"cynthia76";73;46;48
"Pod Lososiem Restaurant";"8/18/2015";"Norbert19...";42;19;68
"Pod Lososiem Restaurant";"8/17/2015";"Marek P";14;3;10
"Pod Lososiem Restaurant";"7/31/2015";"Beata R";15;8;1
"Pod Lososiem Restaurant";"7/26/2015";"Filmes";14;7;3
"Pod Lososiem Restaurant";"7/21/2015";"Elena L";2;0;2
"Pod Lososiem Restaurant";"7/21/2015";"Wrmbdmpfl";29;24;2
"Pod Lososiem Restaurant";"7/20/2015";"Animatze";12;6;4
"Pod Lososiem Restaurant";"7/18/2015";"giannigia...";10;5;3
"Pod Lososiem Restaurant";"7/15/2015";"Anne_Mari...";9;3;0
"Pod Lososiem Restaurant";"7/11/2015";"solveig25...";2;0;0
"Pod Lososiem Restaurant";"7/1/2015";"Janemus";2;0;0
"Pod Lososiem Restaurant";"6/28/2015";"Samson01...";108;55;70
"Pod Lososiem Restaurant";"6/25/2015";"TrineIS";30;10;12
"Pod Lososiem Restaurant";"6/24/2015";"Kal2304";6;6;0
"Pod Lososiem Restaurant";"6/9/2015";"agusiaww0...";22;8;9
"Pod Lososiem Restaurant";"5/31/2015";"Marek R";6;0;1
"Pod Lososiem Restaurant";"5/15/2015";"Groenlie";8;6;0
"Pod Lososiem Restaurant";"5/2/2015";"Shebbas";110;61;36
"Pod Lososiem Restaurant";"3/27/2015";"agusiaww0...";22;8;9
"Pod Lososiem Restaurant";"2/23/2015";"Dukege";120;87;29
"Pod Lososiem Restaurant";"2/8/2015";"Ernst H";86;24;36
"Pod Lososiem Restaurant";"12/28/2014";"eivind p";11;10;13
"Pod Lososiem Restaurant";"12/4/2014";"Denergrei";31;24;7
"Pod Lososiem Restaurant";"12/2/2014";"2014Eva";82;43;9
"Pod Lososiem Restaurant";"11/15/2014";"Thorn H";11;5;3
"Pod Lososiem Restaurant";"11/11/2014";"drstevie...";24;24;14
"Pod Lososiem Restaurant";"10/30/2014";"Julesbrod...";211;71;119
"Pod Lososiem Restaurant";"10/4/2014";"Roy-Nord";14;6;5
"Pod Lososiem Restaurant";"10/2/2014";"Merete R";4;4;1
"Pod Lososiem Restaurant";"9/22/2014";"Elisabeth...";20;11;4
"Pod Lososiem Restaurant";"8/24/2014";"Stefano P";84;68;46
"Pod Lososiem Restaurant";"8/16/2014";"Sebastian...";22;8;16
"Pod Lososiem Restaurant";"7/26/2014";"Julie V";4;3;0
"Pod Lososiem Restaurant";"7/17/2014";"Rlhammar";44;23;12
"Pod Lososiem Restaurant";"7/2/2014";"Kari S";124;89;25
"Pod Lososiem Restaurant";"6/9/2014";"poseidon1...";109;66;47
"Pod Lososiem Restaurant";"6/9/2014";"pietro r";652;242;223
"Pod Lososiem Restaurant";"5/31/2014";"Yosef_Vis...";53;32;28
"Pod Lososiem Restaurant";"5/21/2014";"David_P_S...";101;76;38
"Pod Lososiem Restaurant";"4/17/2014";"Alyshaeh";5;3;8
"Pod Lososiem Restaurant";"3/30/2014";"Kari-Brit...";2;0;1
"Pod Lososiem Restaurant";"2/24/2014";"Gunvor_og...";4;3;3
"Pod Lososiem Restaurant";"2/23/2014";"Joa77";8;6;4
"Pod Lososiem Restaurant";"2/18/2014";"ChulaNoru...";15;7;5
"Pod Lososiem Restaurant";"2/16/2014";"Benotto G";4;4;2
"Pod Lososiem Restaurant";"1/3/2014";"simonebig...";46;38;25
"Pod Lososiem Restaurant";"12/8/2012";"M0rganLil...";62;40;15
"Pod Lososiem Restaurant";"12/2/2012";"cancerfis...";38;17;20
"Pod Lososiem Restaurant";"10/2/2012";"Soracte";491;257;256
"Pod Lososiem Restaurant";"9/16/2012";"B0d1113";7;6;8
"Pod Lososiem Restaurant";"7/17/2012";"raf d";1;0;4
"Pod Lososiem Restaurant";"4/23/2012";"Marcin P";3;0;2
"Pod Lososiem Restaurant";"10/23/2011";"Bredo47";13;9;9
"Pod Lososiem Restaurant";"8/26/2011";"wykjx";24;16;9
"Pod Lososiem Restaurant";"8/17/2011";"andreafer...";6;0;5
"Pod Lososiem Restaurant";"3/25/2011";"luckb";32;20;18
"Pod Lososiem Restaurant";"2/13/2011";"gruszczyc...";7;3;6
"Pod Lososiem Restaurant";"9/3/2010";"secondspa...";31;16;11
"Winne Grono Restaurant";"11/12/2015";"Les C";2;0;0
"Winne Grono Restaurant";"11/12/2015";"jorgen_lohndorf";4;3;1
"Winne Grono Restaurant";"11/15/2015";"Jerzy A";13;12;5
"Winne Grono Restaurant";"11/12/2015";"Paulina L";1;0;1
"Winne Grono Restaurant";"11/5/2015";"Michalina...";17;13;2
"Winne Grono Restaurant";"10/22/2015";"carlolaos...";1;0;0
"Winne Grono Restaurant";"10/13/2015";"Beata N";1;0;1
"Winne Grono Restaurant";"10/4/2015";"Sandra P";1;0;0
"Winne Grono Restaurant";"9/27/2015";"Malwina_W...";1;0;0
"Winne Grono Restaurant";"9/20/2015";"Jadzia N";33;22;24
"P&M Pasta and More";"10/11/2015";"Tornado0963";189;91;76
"P&M Pasta and More";"9/11/2015";"radar20152015";9;9;3
"P&M Pasta and More";"8/14/2015";"Franziska E";18;13;6
"P&M Pasta and More";"7/31/2015";"Atle O";1;0;0
"P&M Pasta and More";"7/30/2015";"Giu1644";5;3;0
"P&M Pasta and More";"6/20/2015";"sonuuuq";4;4;0
"P&M Pasta and More";"5/19/2015";"Matt H";103;29;30
"P&M Pasta and More";"2/6/2015";"Gepetto C";3;3;2
"P&M Pasta and More";"10/25/2014";"Thomas B";10;8;18
"P&M Pasta and More";"10/19/2014";"PaulFinland";55;23;19
"P&M Pasta and More";"10/8/2014";"Lukakonk";24;15;10
"P&M Pasta and More";"9/7/2014";"elkabelka";173;105;106
"P&M Pasta and More";"8/22/2014";"briard1";24;14;11
"P&M Pasta and More";"7/13/2014";"Tonemer";1;0;0
"P&M Pasta and More";"7/6/2014";"Pia S";1;0;0
"P&M Pasta and More";"6/25/2014";"thorbarry .";5;4;3
"P&M Pasta and More";"9/29/2015";"Elmira23";66;36;11
"P&M Pasta and More";"9/15/2015";"sofieliza...";6;6;0
"P&M Pasta and More";"8/30/2015";"Antonio F";146;130;36
"P&M Pasta and More";"8/23/2015";"Photograp...";74;45;21
"P&M Pasta and More";"8/17/2015";"Patrick Q";1;0;0
"P&M Pasta and More";"8/15/2015";"Daniel W";1;0;0
"P&M Pasta and More";"8/9/2015";"Micha B";2;0;0
"P&M Pasta and More";"8/5/2015";"pawelacb";6;4;4
"P&M Pasta and More";"8/3/2015";"Pakul79";3;0;0
"P&M Pasta and More";"7/30/2015";"Wanda L";2;0;0
"P&M Pasta and More";"7/22/2015";"Lovisa V";1;0;0
"P&M Pasta and More";"7/18/2015";"Kristoffe...";6;0;1
"P&M Pasta and More";"7/11/2015";"Pawlikowa";13;9;2
"P&M Pasta and More";"7/6/2015";"Annomon";26;21;9
"P&M Pasta and More";"4/28/2015";"Joanna_Po...";13;10;2
"P&M Pasta and More";"4/18/2015";"Edyta S";96;70;18
"P&M Pasta and More";"11/12/2014";"pmalina6";23;17;9
